CarID,Listed_Date,Make,Model,Year,Vehicle_Type,Size,Color,Transmission,Fuel_Type,Drive,Cylinders,Odometer,Condition,Title_Status,State,Region
910359,2021-04-14T16:06:02-0400,ram,1500,2010,truck,full-size,blue,automatic,gas,4wd,8,109208,good,clean,oh,youngstown
131679,2021-04-26T18:32:05-0700,chevrolet,express 3500 lt,2011,van,full-size,white,automatic,gas,rwd,8,140370,excellent,clean,ca,orange county
891231,2021-04-17T11:14:20-0400,ford,fusion sel,2009,sedan,mid-size,red,automatic,gas,fwd,6,169000,like new,clean,oh,columbus
296235,2021-04-28T17:35:21-0400,toyota,tundra crewmax sr5 4x4,2014,truck,full-size,red,automatic,gas,4wd,8,74798,excellent,clean,fl,jacksonville
775692,2021-04-10T16:46:53-0400,honda,cr-v,2018,SUV,full-size,white,automatic,gas,4wd,4,95000,good,clean,nj,south jersey
1001361,2021-04-26T14:33:31-0400,gmc,terrain,2013,SUV,full-size,black,automatic,gas,fwd,4,86478,excellent,clean,pa,philadelphia
1005954,2021-04-16T01:18:10-0400,mercury,monterey,2004,van,full-size,black,automatic,gas,4wd,6,76000,good,clean,pa,philadelphia
1275783,2021-04-04T19:04:11-0500,kia,soul,2016,hatchback,compact,green,manual,gas,fwd,4,122300,excellent,clean,wi,northern WI
619428,2021-04-09T20:32:50-0400,chrysler,200 s,2013,sedan,full-size,red,automatic,gas,fwd,6,34700,good,clean,mi,lansing
149895,2021-04-26T18:56:48-0700,toyota,tundra 4wd truck,2014,truck,full-size,white,automatic,gas,4wd,8,83760,excellent,clean,ca,reno / tahoe
751860,2021-04-25T17:02:42-0400,chevrolet,camaro z28,1994,hatchback,mid-size,black,automatic,gas,rwd,8,130000,good,clean,nj,central NJ
505446,2021-04-16T09:57:40-0500,toyota,sienna,2014,van,full-size,black,automatic,gas,fwd,6,163000,good,clean,ks,topeka
320046,2021-04-25T13:46:51-0400,dodge,durango citadel,2014,SUV,full-size,black,automatic,gas,rwd,6,156000,like new,clean,fl,orlando
1096080,2021-04-26T17:54:18-0500,bmw,x1 xdrive35i,2014,hatchback,mid-size,grey,automatic,gas,4wd,6,64108,excellent,clean,tx,austin
740349,2021-05-03T11:17:34-0700,jeep,grand cherokee,2019,SUV,full-size,grey,automatic,gas,4wd,6,13900,like new,lien,nv,las vegas
110214,2021-05-03T15:10:12-0700,chevrolet,sonic lt,2013,sedan,mid-size,blue,automatic,gas,fwd,4,133340,excellent,clean,ca,modesto
1106826,2021-05-04T11:54:29-0500,ford,f-550 flatbed diesel,2017,truck,full-size,white,automatic,diesel,rwd,8,144010,good,clean,tx,dallas / fort worth
431784,2021-04-26T14:18:55-0500,nissan,cube,2010,mini-van,compact,red,automatic,gas,fwd,4,163800,excellent,clean,il,"quad cities, IA/IL"
115491,2021-04-19T15:32:39-0700,subaru,impreza wrx sti,2010,hatchback,compact,black,manual,gas,4wd,4,60600,good,salvage,ca,modesto
658323,2021-04-30T07:47:37-0500,toyota,prius,2006,hatchback,mid-size,silver,automatic,hybrid,fwd,4,215076,excellent,rebuilt,mo,columbia / jeff city
1080123,2021-04-28T09:53:06-0500,ram,2500,2016,truck,full-size,white,automatic,gas,rwd,8,108828,excellent,clean,tn,nashville
174051,2021-04-19T22:55:57-0700,mazda,b4000 4x4,1998,truck,mid-size,green,automatic,gas,rwd,6,80,good,clean,ca,san luis obispo
8772,2021-04-27T09:01:12-0500,toyota,camry,2007,sedan,mid-size,green,automatic,gas,fwd,4,166000,excellent,clean,al,huntsville / decatur
1264359,2021-04-13T12:27:58-0500,lincoln,mkx,2014,SUV,mid-size,red,automatic,gas,4wd,6,54512,excellent,rebuilt,wi,madison
1252446,2021-04-22T12:31:22-0500,nissan,murano,2018,SUV,mid-size,white,automatic,gas,4wd,6,34377,excellent,clean,wi,green bay
359049,2021-04-27T14:35:25-0400,toyota,tundra sr5,2014,pickup,full-size,white,automatic,gas,4wd,8,156650,excellent,clean,fl,treasure coast
140634,2021-04-23T09:54:21-0700,nissan,sentra s,2016,sedan,compact,silver,automatic,gas,fwd,4,78917,excellent,clean,ca,redding
1053795,2021-04-14T14:04:26-0500,ford,fusion sport awd,2012,sedan,full-size,blue,automatic,gas,4wd,6,79165,excellent,salvage,sd,sioux falls / SE SD
184062,2021-05-03T21:43:24-0700,acura,mdx,2004,SUV,full-size,green,automatic,gas,4wd,6,161000,good,clean,ca,SF bay area
1160253,2021-05-04T15:03:54-0400,subaru,outback,2013,wagon,full-size,green,automatic,gas,4wd,4,112172,excellent,clean,vt,vermont
1079172,2021-04-29T14:10:32-0500,ram,1500,1999,truck,full-size,black,automatic,gas,4wd,8,114000,excellent,clean,tn,nashville
423288,2021-05-02T09:48:05-0500,jeep,wrangler sahara unlimited,2010,offroad,mid-size,green,automatic,gas,4wd,6,76000,excellent,clean,il,chicago
836286,2021-04-26T19:29:25-0400,mazda,cx-5 grand touring,2016,SUV,compact,silver,automatic,gas,4wd,4,30900,excellent,clean,ny,rochester
643494,2021-05-03T17:53:44-0500,subaru,crosstrek,2016,SUV,full-size,blue,automatic,gas,4wd,4,52473,excellent,rebuilt,mn,minneapolis / st paul
1062399,2021-05-04T11:15:20-0400,jeep,cherokee limited,2014,SUV,mid-size,white,automatic,gas,fwd,6,109000,excellent,clean,tn,knoxville
1227024,2021-05-03T16:11:48-0700,honda,civic,2005,coupe,compact,red,manual,gas,fwd,4,130250,good,clean,wa,seattle-tacoma
993807,2021-04-30T09:27:40-0400,kia,sedona lx,2006,mini-van,full-size,black,automatic,gas,fwd,6,164000,fair,clean,pa,lehigh valley
1054800,2021-05-03T18:55:45-0400,toyota,echo,2002,sedan,compact,blue,automatic,gas,fwd,4,155000,excellent,clean,tn,chattanooga
1000971,2021-04-27T12:19:57-0400,toyota,tundra,2006,pickup,full-size,white,automatic,gas,4wd,8,142489,excellent,clean,pa,philadelphia
1013085,2021-04-17T12:17:19-0400,jeep,patriot high altitude,2015,SUV,compact,blue,automatic,gas,fwd,4,68435,excellent,clean,pa,pittsburgh
418428,2021-04-27T11:48:06-0500,ford,f-250 4wd 1owner clean cheap truck,2011,truck,full-size,red,automatic,gas,4wd,8,235861,excellent,clean,il,bloomington-normal
315591,2021-04-30T15:31:28-0400,dodge,durango limited,2015,SUV,full-size,silver,automatic,gas,4wd,6,89068,excellent,clean,fl,orlando
1190196,2021-04-22T16:57:34-0400,chevrolet,uplander cargo van,2006,van,mid-size,white,automatic,gas,fwd,6,21409,excellent,clean,va,richmond
1162413,2021-04-26T10:29:51-0400,chevrolet,silverado,2014,truck,full-size,black,automatic,gas,4wd,8,116311,good,clean,vt,vermont
1077342,2021-05-02T10:01:59-0500,volkswagen,passat,2015,sedan,mid-size,black,automatic,gas,fwd,4,140000,good,clean,tn,nashville
724656,2021-04-27T10:59:18-0400,volkswagen,gti,2016,hatchback,compact,red,automatic,gas,fwd,4,42000,like new,clean,nc,raleigh / durham / CH
824193,2021-05-04T20:14:44-0400,chevrolet,silverado,2005,pickup,full-size,grey,automatic,gas,rwd,8,103000,good,clean,ny,new york city
660594,2021-04-13T15:34:05-0500,lexus,gx 470 4wd,2008,SUV,full-size,black,automatic,gas,4wd,8,179600,excellent,clean,mo,columbia / jeff city
434628,2021-04-22T12:43:10-0500,chrysler,pacifica,2018,mini-van,full-size,black,automatic,gas,fwd,6,44775,excellent,clean,il,rockford
1249251,2021-04-26T16:29:32-0500,jeep,cherokee limited 4x4,2015,SUV,mid-size,white,automatic,gas,4wd,6,91756,excellent,clean,wi,eau claire
1020573,2021-04-07T14:00:13-0400,subaru,legacy 2.5i premium,2012,sedan,full-size,blue,automatic,gas,4wd,4,128954,excellent,clean,pa,scranton / wilkes-barre
407580,2021-05-04T12:48:18-0700,nissan,versa sv,2019,sedan,compact,silver,automatic,gas,fwd,4,6500,excellent,clean,id,spokane / coeur d'alene
798321,2021-04-17T15:08:53-0400,honda,crv-l,2011,SUV,mid-size,red,automatic,gas,4wd,4,163500,excellent,clean,ny,binghamton
277152,2021-04-28T13:49:55-0400,chevrolet,aveo,2007,mini-van,compact,blue,automatic,gas,fwd,4,74933,good,clean,fl,daytona beach
1081233,2021-04-26T13:04:14-0500,dodge,grand caravan,2016,van,full-size,white,automatic,gas,rwd,6,108831,excellent,clean,tn,nashville
924843,2021-04-30T20:15:49-0500,chevrolet,astro,2005,van,full-size,brown,automatic,gas,4wd,6,172569,excellent,clean,ok,tulsa
496206,2021-04-29T14:22:11-0500,ford,mustang gt,2002,coupe,mid-size,black,automatic,gas,rwd,8,184000,fair,clean,ks,"kansas city, MO"
1234197,2021-04-21T11:49:07-0700,subaru,impreza,2007,hatchback,compact,black,manual,gas,4wd,4,212000,good,clean,wa,wenatchee
602307,2021-04-29T14:28:15-0400,kia,corento,2018,SUV,mid-size,white,automatic,gas,4wd,4,24956,excellent,rebuilt,mi,grand rapids
1125111,2021-05-03T11:23:17-0500,jeep,grand cherokee,2017,SUV,full-size,white,automatic,gas,fwd,6,89425,like new,clean,tx,houston
1274430,2021-04-16T12:07:56-0500,ford,transit cargo van,2015,van,mid-size,white,automatic,gas,rwd,6,72813,good,clean,wi,milwaukee
602232,2021-04-29T16:00:05-0400,chevrolet,malibu ls,2012,sedan,mid-size,brown,automatic,gas,fwd,4,119120,good,clean,mi,grand rapids
925377,2021-04-29T17:35:29-0500,chevrolet,silverado 1500,2012,truck,full-size,white,automatic,gas,rwd,8,159519,excellent,clean,ok,tulsa
786309,2021-05-04T15:28:12-0500,chevrolet,malibu lt,2011,sedan,full-size,silver,automatic,gas,fwd,4,105000,like new,clean,nm,clovis / portales
863766,2021-04-12T16:40:10-0400,toyota,camry,2010,sedan,full-size,red,automatic,gas,fwd,4,150239,excellent,clean,oh,akron / canton
993378,2021-05-02T16:04:12-0400,chevrolet,monte carlo ss,2002,coupe,mid-size,red,automatic,gas,fwd,6,177000,good,clean,pa,lehigh valley
1275060,2021-05-04T14:34:15-0500,chevrolet,silverado 1500,2011,truck,full-size,black,automatic,gas,4wd,8,164291,good,clean,wi,northern WI
1257552,2021-05-01T12:58:35-0500,honda,accord,1998,sedan,mid-size,silver,automatic,gas,fwd,4,86350,good,clean,wi,la crosse
857952,2021-05-03T11:01:56-0500,chevrolet,avalanche black diamond,2013,pickup,full-size,black,automatic,gas,4wd,8,123212,excellent,clean,nd,grand forks
647034,2021-05-01T17:15:57-0500,chevrolet,equinox,2016,SUV,full-size,white,automatic,gas,fwd,4,84607,excellent,rebuilt,mn,minneapolis / st paul
282981,2021-05-01T04:15:08-0400,bmw,750li,2011,sedan,full-size,black,automatic,gas,rwd,8,1000,like new,clean,fl,ft myers / SW florida
668496,2021-04-12T11:27:57-0500,ford,f350 super duty lariat,2003,pickup,full-size,black,automatic,diesel,4wd,8,185000,excellent,clean,mo,springfield
765312,2021-04-25T15:25:45-0400,dodge,grand caravan se,2005,mini-van,full-size,white,automatic,gas,fwd,6,80000,excellent,clean,nj,north jersey
39312,2021-04-22T11:11:14-0700,hyundai,sonata,2018,sedan,mid-size,black,automatic,gas,fwd,4,15551,like new,clean,az,prescott
715770,2021-04-05T10:08:41-0400,chevrolet,silverado 1500,2015,truck,full-size,silver,automatic,gas,4wd,8,100300,excellent,clean,nc,greensboro
762312,2021-04-30T13:48:47-0400,chrysler,200 limited sedan 4d,2013,sedan,mid-size,grey,automatic,gas,fwd,6,76000,excellent,salvage,nj,north jersey
635541,2021-04-19T21:00:26-0500,toyota,rav4 awd,2015,SUV,mid-size,blue,automatic,gas,4wd,4,110000,excellent,clean,mn,duluth / superior
1174950,2021-05-04T10:19:11-0400,nissan,xterra se 4x4,2010,SUV,full-size,black,automatic,gas,4wd,6,144448,excellent,clean,va,harrisonburg
1030806,2021-04-09T17:10:51-0400,honda,civic lx sedan,2008,sedan,mid-size,silver,automatic,gas,fwd,4,191091,excellent,clean,ri,rhode island
766053,2021-04-24T00:04:52-0400,toyota,sienna le,2004,sedan,full-size,brown,automatic,gas,fwd,6,135000,excellent,clean,nj,north jersey
174462,2021-04-17T08:24:37-0700,honda,cr-v ex,2015,SUV,mid-size,silver,automatic,gas,fwd,4,69000,excellent,clean,ca,san luis obispo
281553,2021-05-04T14:44:48-0400,toyota,celica gt-s,1990,hatchback,compact,red,automatic,gas,4wd,4,159186,good,clean,fl,ft myers / SW florida
459492,2021-04-10T07:18:21-0400,ford,f800 dump truck,1998,truck,full-size,white,automatic,diesel,rwd,6,139448,excellent,clean,in,indianapolis
242577,2021-04-18T19:12:48-0600,chevrolet,cobalt lt,2006,sedan,compact,white,automatic,gas,fwd,4,178141,good,clean,co,high rockies
226401,2021-05-04T13:51:02-0600,toyota,camry se sport,2014,sedan,full-size,silver,automatic,gas,fwd,4,78800,fair,clean,co,denver
207042,2021-04-05T22:16:29-0700,toyota,tacoma double cab 4x4,2013,truck,mid-size,green,manual,gas,4wd,6,92903,like new,clean,ca,ventura county
1267995,2021-05-01T10:40:46-0500,ford,mustang convertible,2005,convertible,mid-size,red,automatic,gas,rwd,8,136361,excellent,clean,wi,milwaukee
1001157,2021-04-27T07:03:07-0400,nissan,altima 2.5 s,2016,sedan,full-size,red,automatic,gas,fwd,4,57500,good,clean,pa,philadelphia
459879,2021-04-08T11:07:39-0400,ford,transit 150,2017,van,full-size,white,automatic,gas,rwd,6,141625,excellent,clean,in,indianapolis
1156473,2021-04-07T22:11:41-0500,gmc,sierra 1500 slt,2014,truck,full-size,brown,automatic,gas,rwd,8,95000,like new,clean,tx,wichita falls
265098,2021-05-03T20:12:14-0400,volkswagen,cc,2011,sedan,mid-size,silver,automatic,gas,fwd,4,150000,good,clean,dc,"washington, DC"
308631,2021-04-22T15:43:25-0400,chevrolet,camaro z28,1992,coupe,mid-size,black,automatic,gas,rwd,8,93000,good,clean,fl,ocala
853644,2021-04-27T15:28:06-0400,gmc,acadia,2016,SUV,full-size,blue,automatic,gas,4wd,6,63900,like new,clean,nh,new hampshire
87453,2021-05-02T19:05:46-0700,chevrolet,tahoe 4wd,2005,SUV,full-size,black,automatic,gas,4wd,8,144000,excellent,clean,ca,humboldt county
273294,2021-05-02T23:33:15-0400,toyota,camry,2007,sedan,full-size,red,automatic,gas,fwd,4,147658,good,clean,de,delaware
27018,2021-04-16T14:47:54-0700,mini,cooper roadster,2014,convertible,compact,grey,manual,gas,fwd,4,59931,excellent,clean,az,flagstaff / sedona
310119,2021-04-14T16:22:16-0400,bmw,1-series,2012,coupe,mid-size,black,automatic,gas,rwd,6,106770,excellent,clean,fl,ocala
668589,2021-04-10T12:20:35-0500,lexus,gx 470 4wd,2008,SUV,full-size,black,automatic,gas,4wd,8,129200,excellent,clean,mo,springfield
174282,2021-04-17T17:45:56-0700,ram,promaster,2017,van,full-size,red,automatic,gas,fwd,6,10305,good,clean,ca,san luis obispo
288333,2021-04-15T09:45:45-0400,honda,odyssey ex,2006,mini-van,mid-size,grey,automatic,gas,fwd,6,208000,fair,clean,fl,ft myers / SW florida
617817,2021-04-23T17:33:33-0400,pontiac,grand am gt,1999,coupe,compact,white,automatic,gas,fwd,6,59620,excellent,clean,mi,lansing
161436,2021-05-01T15:17:30-0700,gmc,envoy xl,2004,SUV,mid-size,grey,automatic,gas,4wd,6,128400,excellent,clean,ca,sacramento
308370,2021-04-23T14:48:24-0400,mercedes-benz,ml,2013,SUV,full-size,red,automatic,diesel,4wd,6,103322,excellent,clean,fl,ocala
766698,2021-04-22T20:28:20-0400,lexus,gs 450h,2007,sedan,mid-size,black,automatic,hybrid,fwd,6,199500,excellent,clean,nj,north jersey
994311,2021-04-26T09:23:00-0400,toyota,camry,2017,sedan,full-size,grey,automatic,gas,fwd,4,108255,like new,rebuilt,pa,lehigh valley
652344,2021-04-30T11:36:54-0500,ram,1500 sport,2017,pickup,full-size,black,automatic,gas,4wd,6,65105,like new,clean,mn,st cloud
458622,2021-04-14T14:37:41-0400,honda,accord ex-l,2009,coupe,mid-size,white,automatic,gas,fwd,6,85000,excellent,clean,in,indianapolis
824919,2021-05-04T14:22:30-0400,honda,accord sedan lx,2015,pickup,full-size,grey,automatic,gas,4wd,6,139000,excellent,clean,ny,new york city
835095,2021-05-01T11:15:33-0400,ford,edge limited,2008,other,full-size,grey,automatic,gas,4wd,6,160000,like new,clean,ny,rochester
1140441,2021-05-03T17:29:47-0500,chevrolet,blazer lt,2001,SUV,compact,grey,automatic,gas,fwd,6,32169,excellent,clean,tx,san antonio
648267,2021-05-01T09:32:43-0500,honda,pilot ex-l,2015,SUV,full-size,white,automatic,gas,4wd,6,164028,excellent,clean,mn,minneapolis / st paul
359694,2021-04-22T10:09:03-0400,toyota,camry se,2008,sedan,full-size,red,automatic,gas,fwd,4,211457,good,clean,fl,treasure coast
71280,2021-05-03T12:55:36-0700,honda,civic ex,2012,sedan,compact,silver,automatic,gas,fwd,4,104787,excellent,clean,ca,chico
127203,2021-04-30T18:30:36-0700,bmw,z4 2.5i,2005,convertible,sub-compact,blue,automatic,gas,fwd,6,157349,excellent,clean,ca,orange county
413805,2021-04-28T17:14:57-0700,ford,fusion se,2006,sedan,full-size,green,automatic,gas,fwd,4,137588,excellent,clean,id,spokane / coeur d'alene
168579,2021-05-01T10:14:37-0700,hyundai,sonata,2015,sedan,mid-size,brown,automatic,gas,fwd,4,124000,good,clean,ca,san diego
840603,2021-04-07T14:42:45-0400,chevrolet,silverado,2007,pickup,full-size,white,automatic,gas,4wd,8,161000,excellent,clean,ny,rochester
366900,2021-05-02T19:44:01-0400,buick,rendezvous,2004,SUV,mid-size,black,automatic,gas,rwd,6,198320,excellent,clean,ga,atlanta
706485,2021-05-04T10:00:50-0400,chevrolet,silverado 1500,2016,truck,full-size,white,automatic,gas,4wd,8,118630,like new,clean,nc,fayetteville
147894,2021-04-30T09:35:37-0700,honda,pilot,2008,SUV,full-size,silver,automatic,gas,4wd,6,53611,excellent,clean,ca,reno / tahoe
1056024,2021-04-24T07:06:16-0400,ford,transit connect xl cargo,2014,van,mid-size,white,automatic,gas,fwd,4,97377,excellent,clean,tn,chattanooga
326457,2021-04-28T08:22:31-0400,volkswagen,routan,2009,van,full-size,silver,automatic,gas,fwd,6,119000,excellent,clean,fl,sarasota-bradenton
1237092,2021-04-30T11:07:15-0700,volkswagen,gti se,2016,hatchback,compact,white,manual,gas,rwd,4,27684,excellent,clean,wa,yakima
841530,2021-05-01T23:04:37-0400,honda,civic,2009,sedan,compact,grey,automatic,gas,fwd,4,66753,good,clean,ny,syracuse
238071,2021-04-23T11:44:21-0600,chevrolet,suburban 2500 4x4,2005,SUV,full-size,grey,automatic,gas,4wd,8,313100,good,clean,co,fort collins / north CO
496704,2021-04-28T16:13:24-0500,mercedes-benz,benz sl 500,2003,convertible,full-size,green,automatic,gas,rwd,8,72900,excellent,clean,ks,"kansas city, MO"
812157,2021-04-18T15:24:45-0400,subaru,outback limited,2010,wagon,full-size,silver,automatic,gas,4wd,4,110000,excellent,clean,ny,hudson valley
326013,2021-04-29T12:01:08-0400,ford,f150 lariat,2013,pickup,full-size,blue,automatic,gas,4wd,6,156146,excellent,clean,fl,sarasota-bradenton
335118,2021-05-03T16:34:05-0400,bmw,328i,2013,sedan,full-size,white,automatic,gas,rwd,4,110026,excellent,clean,fl,south florida
809250,2021-04-04T11:53:56-0400,toyota,sienna le,2007,mini-van,full-size,green,automatic,gas,fwd,6,130000,excellent,clean,ny,glens falls
416739,2021-04-24T17:51:39-0600,toyota,highlander hybrid,2008,SUV,full-size,blue,automatic,gas,4wd,6,173671,good,clean,id,twin falls
1043475,2021-04-22T10:45:54-0400,mini,cooper s,2009,hatchback,compact,yellow,automatic,gas,fwd,4,118129,good,clean,sc,greenville / upstate
80337,2021-04-26T17:55:29-0700,ford,fiesta se,2012,hatchback,compact,green,manual,gas,fwd,4,124000,good,clean,ca,fresno / madera
492228,2021-04-08T18:18:00-0500,bmw,4 series,2014,coupe,compact,black,automatic,gas,4wd,4,49317,good,clean,ia,waterloo / cedar falls
341517,2021-04-29T14:39:38-0400,hyundai,elantra gt,2013,sedan,sub-compact,white,automatic,gas,fwd,4,151068,excellent,clean,fl,south florida
595974,2021-04-27T13:33:21-0400,ford,f-250 super duty,2015,truck,full-size,white,automatic,diesel,4wd,8,137370,excellent,clean,mi,detroit metro
513039,2021-04-23T14:36:53-0400,chevrolet,silverado 2500hd,2013,truck,full-size,blue,automatic,gas,4wd,8,97697,good,clean,ky,huntington-ashland
48630,2021-04-24T09:43:14-0700,chevrolet,tahoe,2013,SUV,full-size,black,automatic,gas,rwd,8,92300,excellent,rebuilt,az,tucson
1160439,2021-05-03T19:08:08-0400,subaru,xv crosstrek,2014,hatchback,sub-compact,red,automatic,gas,4wd,4,136400,excellent,clean,vt,vermont
463266,2021-05-03T11:15:57-0400,bmw,5-series,2008,sedan,mid-size,white,automatic,gas,4wd,6,124117,excellent,clean,in,south bend / michiana
317115,2021-04-29T10:47:10-0400,ford,e350 12-passenger van,2005,bus,full-size,white,automatic,gas,rwd,10,358135,excellent,clean,fl,orlando
870912,2021-04-24T19:53:58-0400,acura,mdx,2008,SUV,full-size,grey,automatic,gas,4wd,6,203000,good,clean,oh,cincinnati
18729,2021-04-22T21:27:21-0800,chevrolet,trailblazer ls,2014,SUV,full-size,grey,automatic,gas,4wd,6,54157,like new,clean,ak,anchorage / mat-su
1145658,2021-04-26T09:09:31-0500,toyota,corolla,2015,sedan,mid-size,grey,automatic,gas,fwd,4,140000,excellent,clean,tx,san antonio
451197,2021-04-06T08:37:54-0500,chrysler,200 limited 4dr sedan,2015,sedan,mid-size,black,automatic,gas,fwd,4,87000,like new,rebuilt,in,evansville
289425,2021-04-11T10:15:48-0400,mercedes-benz,benz e350,2012,convertible,mid-size,black,automatic,gas,fwd,6,30000,excellent,clean,fl,ft myers / SW florida
